app_id,name,release_date,is_free,developer,publisher,owners_range,price
2410540,3D Don't Die Mr Robot Demo,2023-05-04,1,N,N,"0 .. 20,000",
2410590,Dunk Dunk,N,0,N,N,"0 .. 20,000",
2410600,Charon - Zhetan Chronicles Demo,2023-11-07,1,N,N,"0 .. 20,000",
2410610,Bewitched Balls,2023-05-28,0,varvarogames,varvarogames,"0 .. 20,000",1.99
2410620,Thirty Years Later,N,0,N,N,"0 .. 20,000",
2410640,SHARK! SHARK!,2023-09-28,0,BBG Entertainment GmbH,BBG Entertainment GmbH,"0 .. 20,000",14.99
2410680,9-Ball Pocket,2023-07-19,0,Super PowerUp Games,Super PowerUp Games,"0 .. 20,000",5.99
2410690,The Cursed Amulet,2023-06-14,1,N,N,"0 .. 20,000",
2410700,Isop0dyssey,2024-02-29,1,N,N,"0 .. 20,000",
2410730,Wilderness: Survival,2024-07-13,0,Mythic Craft Studios,Mythic Craft Studios,"0 .. 20,000",4.99
2410740,Creepless,2023-06-22,0,Aydy,Aydy,"0 .. 20,000",3.99
2410750,Chronicles of Vipers,2023-06-19,0,Brenntkopf Development,Brenntkopf Publishing,"0 .. 20,000",2.99
2410780,Goblin Conqueror,2023-09-26,0,BanameiR,Hanabi Games,"0 .. 20,000",12.99
2410800,The Time Plague,N,0,N,N,"0 .. 20,000",
2410810,Riversiders,N,0,N,N,"0 .. 20,000",
2410820,Too Many Sheep,2023-07-25,0,David Lewis,David Lewis,"0 .. 20,000",1.99
2410850,Stellar Serenity,2023-10-17,0,Gran Idea Games,Gran Idea Games,"0 .. 20,000",2.99
2410860,The Truth,N,0,N,N,"0 .. 20,000",
2410870,The Traveller,2023-07-25,0,LaRay Games,LaRay Games,"0 .. 20,000",7.99
2410880,The Garden of silvergrass,2023-09-10,0,Art of Tenth,Art of Tenth,"0 .. 20,000",8.99
2410890,El Dorado: The Golden City Builder - Prologue,2024-01-30,1,N,N,"0 .. 20,000",
2410900,Time Raiders,N,1,N,N,"0 .. 20,000",
2410910,地城冒险岛,2024-01-01,0,HeiBaoGame INC.,HeiBaoGame INC.,"0 .. 20,000",0.99
2410930,Grouphack,N,0,N,N,"0 .. 20,000",
2410940,Der Pfad des Pinguins,2024-04-08,0,Pinguin0711,"Pinguin0711, Pinguin Games","0 .. 20,000",6.99
2410960,Normal Person,N,0,N,N,"0 .. 20,000",
2410970,LiM Beyond One-on-One Basketball,2023-07-27,0,Less is More,Less is More,"0 .. 20,000",1.74
2410990,Grashers Playtest,2023-04-29,0,N,N,"0 .. 20,000",
2411050,Sinkhole,2023-05-22,0,animal-z,animal-z,"0 .. 20,000",6.99
2411060,Spielbahn,2023-09-30,0,Studio Schmudio,Studio Schmudio,"0 .. 20,000",2.99
2411090,Nobody's Left Playtest,2023-05-25,0,N,N,"0 .. 20,000",
2411100,Mind Control: Bloody Renaissance,N,0,N,N,"0 .. 20,000",
2411110,BiOSmose,N,0,N,N,"0 .. 20,000",
2411120,Samurai VR,2023-12-11,0,LABRINTINE LTD,Clique BOOM!,"0 .. 20,000",3.99
2411140,Linia Super,2023-07-19,0,Nexent,Nexent,"0 .. 20,000",4.99
2411150,Nightbeast VR,N,0,N,N,"0 .. 20,000",
2411160,Charrua Soccer Playtest,2023-04-28,0,N,N,"0 .. 20,000",
2411200,Underkeep,N,0,N,N,"0 .. 20,000",
2411210,Mop of the Dead,2023-10-19,0,Unseen Interactive,Unseen Interactive,"0 .. 20,000",2.99
2411240,UWD - You Will Die!,2023-06-26,0,Rocket Games,Rocket Games,"0 .. 20,000",0.99
2411250,The Warrior,N,0,N,N,"0 .. 20,000",
2411260,Start Link VR,2023-05-24,0,Vector Robotics VR,Vector Robotics VR,"0 .. 20,000",9.99
2411270,Their Majesties' Pleasure Demo,2023-06-16,1,N,N,"0 .. 20,000",
2411280,The Bornless,N,1,N,N,"0 .. 20,000",
2411310,Card RPG Orphan,2023-05-22,0,Snowdon Games,Snowdon Games,"0 .. 20,000",5.99
2411320,Noroi E: The Origin of Nightmares (Susan's Memories Prelude),N,0,N,N,"0 .. 20,000",
2411330,Virvius Demo,2023-04-27,1,N,N,"0 .. 20,000",
2411340,Magehunter: Phoenix Flame,N,0,N,N,"0 .. 20,000",
2411350,Magehunter: Phoenix Flame Demo,N,1,N,N,"0 .. 20,000",
2411360,Food Fighter Clicker Games,2023-08-22,1,N,N,"0 .. 20,000",
2411370,Mature Comedy Visual Novel,2023-12-15,0,YUM STUDIOS,YUM STUDIOS,"0 .. 20,000",2.99
2411380,Double Detective,2023-05-26,0,626 Interactive,626 Interactive,"0 .. 20,000",1.99
2411390,Top Villain: Total Domination,2023-08-17,0,Choice of Games,Choice of Games,"0 .. 20,000",5.99
2411400,Top Villain: Total Domination Demo,2023-08-17,1,N,N,"0 .. 20,000",
2411410,Meteorite Miner,2023-05-28,0,"Simon Emms, Retrope studio",Retrope studio,"0 .. 20,000",3.99
2411430,不和我推谈恋爱就会死？！,2023-05-31,0,叁鬼工作室,叁鬼工作室,"0 .. 20,000",0.99
2411470,Sigils,2024-03-14,0,Sigils studio,Sigils studio,"0 .. 20,000",9.99
2411480,Spacepunk Survival Demo,2023-05-12,1,N,N,"0 .. 20,000",
2411490,You Will Die! Playtest,2023-05-21,0,N,N,"0 .. 20,000",
2411500,The Paper Arcade Demo,2023-05-05,1,N,N,"0 .. 20,000",
2411510,ABYSSAL,N,0,N,N,"0 .. 20,000",
2411520,Once a Tale Playtest,2023-10-23,0,N,N,"0 .. 20,000",
2411530,Type King,2024-02-29,0,Saksorb,Saksorb,"0 .. 20,000",7.99
2411540,Nock Playtest,2023-06-30,0,N,N,"0 .. 20,000",
2411560,Debtors' Club,2024-08-26,0,mecagames,indie.io,"0 .. 20,000",14.99
2411590,SWOLLEN TO BURSTING UNTIL I AM DISAPPEARING ON PURPOSE,2023-08-28,1,N,N,"0 .. 20,000",
2411610,BoundWorlds,N,0,N,N,"0 .. 20,000",
2411620,Hoop City Manager,2023-05-26,0,Texas Athanas,Texas Athanas,"0 .. 20,000",4.99
2411640,Demegraunt,N,0,N,N,"0 .. 20,000",
2411660,Magic Machine Gun,2023-05-17,0,Claypot Studio,Claypot Studio,"0 .. 20,000",3.99
2411670,Holy Ship,2023-05-19,0,Crabbyfish Games,Crabbyfish Games,"0 .. 20,000",4.99
2411730,Lord Privateer,2023-06-01,0,Just Don't Games,Just Don't Games,"0 .. 20,000",19.99
2411760,A Collection of Mini-Games,2023-09-11,1,N,N,"0 .. 20,000",
2411770,The Twisting Trail of Clues,2024-04-17,0,Scripting Ventures,Scripting Ventures,"0 .. 20,000",0.59
2411780,Blood On The Dusty Trail,2024-04-25,0,Scripting Ventures,Scripting Ventures,"0 .. 20,000",2.99
2411790,AMYGDALA: Prelude,N,1,N,N,"0 .. 20,000",
2411830,Yunoia,2023-05-28,1,N,N,"0 .. 20,000",
2411850,Ragdoll Destroyer,2023-06-09,0,3pixel,3pixel,"0 .. 20,000",4.99
2411860,Feisty Fauna Playtest,2024-08-04,0,N,N,"0 .. 20,000",
2411870,ZombieWave FM,N,0,N,N,"0 .. 20,000",
2411880,SYSTEMCRASH 92,N,0,N,N,"0 .. 20,000",
2411890,Lila's Synthetic Shadows,2024-05-01,0,Scripting Ventures,Scripting Ventures,"0 .. 20,000",2.99
2411910,miniBONG,2023-06-04,0,Mixed Games,Battle Playground,"200,000 .. 500,000",4.49
2411920,Calmed by the Dark Shin Neon,2024-07-09,0,Calmed by the Dark Games,Calmed by the Dark Games,"0 .. 20,000",11.99
2411950,迷宫坦克大战,2023-06-19,1,N,N,"0 .. 20,000",
2411960,平安果,2024-08-24,0,MTA-TA,MTA-TA,"0 .. 20,000",3.99
2411970,Bumpy Grumpy,2024-05-24,0,Mommy's Best Games,Mommy's Best Games,"0 .. 20,000",4.99
2411980,AMEDAMA,2024-09-12,0,"IzanagiGames, ACQUIRE Corp.",IzanagiGames,"0 .. 20,000",24.99
2412000,One-Thousand Cuts,N,0,N,N,"0 .. 20,000",
2412010,Konike,N,0,N,N,"0 .. 20,000",
2412040,I'm In Charge Free Demo,N,1,N,N,"0 .. 20,000",
2412050,No Ghost in Sky Elevator,2023-05-12,0,Midori Games / みどりげーむず,Midori Games / みどりげーむず,"0 .. 20,000",0.99
2412070,Frayspace Demo,2023-06-19,1,N,N,"0 .. 20,000",
2412080,Instant Frame Mockup,2023-05-19,0,GTGD,GTGD,"0 .. 20,000",4.99
2412090,Total Reload,N,0,N,N,"0 .. 20,000",
2412100,Puzzle Game: Miko,2023-05-17,0,Puzzle Game,Puzzle Game,"0 .. 20,000",1.19
2412110,Rogue Labyrinth,N,0,N,N,"0 .. 20,000",
2412120,SS：死线,N,1,N,N,"0 .. 20,000",
2412140,Sex with Maids,2023-06-16,0,LTZinc,LTZinc,"0 .. 20,000",0.49
2412150,Furry Milfs,2023-06-02,0,LTZinc,LTZinc,"0 .. 20,000",0.49
2412160,Bîme,N,0,N,N,"0 .. 20,000",
2412170,Crazy The Clown's Balloon Animal Massacre,2023-05-26,0,Tom's Feral Cat Games,Tom's Feral Cat Games,"20,000 .. 50,000",0.99
2412180,Caracoles,N,0,N,N,"0 .. 20,000",
2412190,Meaningless,2023-07-17,0,Duck Reaction,Duck Reaction,"0 .. 20,000",6.99
2412200,Cthulhu's Reach: Devil Reef,2024-04-14,0,The Fine Arc,The Fine Arc,"0 .. 20,000",9.99
2412240,Bubble Ghost Remake,N,0,N,N,"0 .. 20,000",
2412280,Valiant Tactics,N,0,N,N,"0 .. 20,000",
2412310,Burder,N,0,N,N,"0 .. 20,000",
2412340,Crazy Zen Mini Golf Demo,2023-06-19,1,N,N,"0 .. 20,000",
2412360,Phantom Thief Effie Demo,2023-10-10,1,N,N,"0 .. 20,000",
2412410,Disco Simulator: Prologue,2023-11-13,1,N,N,"0 .. 20,000",
2412420,Star Defence,2023-05-22,0,Stay,Stay,"0 .. 20,000",0.99
2412460,Mankind's Last Stand,N,0,N,N,"0 .. 20,000",
2412490,Abandoned Souls,2023-07-14,0,JustTomcuk,JustTomcuk,"20,000 .. 50,000",4.99
2412520,Sports: Renovations Playtest,2023-05-08,0,N,N,"0 .. 20,000",
2412530,Bullet Bunny Demo,2023-06-05,1,N,N,"0 .. 20,000",
2412580,Samurai Yokai,N,0,N,N,"0 .. 20,000",
2412600,Reaper's Ace,N,0,N,N,"0 .. 20,000",
2412610,Potion Blast Demo,2023-06-08,1,N,N,"0 .. 20,000",
2412620,Fishing Guy,2023-08-23,0,TengJiao.Ma,TengJiao.Ma,"0 .. 20,000",4.99
2412640,Another Day,2023-11-06,0,TrivioraGames,TrivioraGames,"0 .. 20,000",2.99
2412650,The Severn Rising 2222,2023-10-09,1,N,N,"0 .. 20,000",
2412670,殺陣物語 Playtest,2023-06-06,0,N,N,"0 .. 20,000",
2412700,It Is Ticking,2023-05-17,0,YenThe Studio,YenThe Studio,"0 .. 20,000",3.49
2412710,Royal Romances: The Power of Chosen One Collector's Edition,2023-07-06,0,Do Games Limited,Do Games Limited,"0 .. 20,000",6.99
2412720,Sekala,N,0,N,N,"0 .. 20,000",
2412730,Biomech Hell,2023-06-19,0,SEEP,SEEP,"0 .. 20,000",6.99
2412740,Ascent Quest,N,0,N,N,"0 .. 20,000",
2412750,Hooligan Simulator - Survive in urban jungle,N,0,N,N,"0 .. 20,000",
2412780,Bounda Forever,2023-05-24,0,Pan Bi zheng,Pan Bi zheng,"0 .. 20,000",1.99
2412810,Forty Foes,N,0,N,N,"0 .. 20,000",
2412830,Magic Seeker: a mimic's odyssey - chapter 1,2024-03-01,0,SiciliaLust studio,SiciliaLust studio,"20,000 .. 50,000",1.99
2412850,Hot Worlds,N,0,N,N,"0 .. 20,000",
2412870,BIKEOUT Demo,2023-05-04,1,N,N,"0 .. 20,000",
2412880,Tavern of Empire,2023-05-17,0,Ali Irfan Dogan,ALID Games,"100,000 .. 200,000",0.99
2412890,"Warhammer 40,000: Rogue Trader Playtest",2023-05-19,0,N,N,"0 .. 20,000",
2412910,Buluk Mayan Warfare Playtest,2023-04-28,0,N,N,"0 .. 20,000",
2412930,Lunarpunk Demo,2023-07-13,1,N,N,"0 .. 20,000",
2412940,Gloom Reaper Demo,2023-07-17,1,N,N,"0 .. 20,000",
2412960,Breathedge 2,N,0,N,N,"0 .. 20,000",
2412970,ENTANGLEMENT,N,0,N,N,"0 .. 20,000",
2413000,Magic Cube 4D VR,2023-06-08,0,Magic Cube 4D VR,Magic Cube 4D VR,"0 .. 20,000",19.99
2413020,Puddies Demo,2023-07-14,1,N,N,"0 .. 20,000",
2413030,Golf with the Lads,2023-05-24,1,N,N,"0 .. 20,000",
2413040,Jets A Blazin',2023-05-18,0,"Ky McLeod, Grayson Orcutt, Colleen Gostomski","Ky McLeod, Grayson Orcutt, Colleen Gostomski","0 .. 20,000",3.99
2413050,Retrowave World,2024-05-10,0,RewindApp,RewindApp,"20,000 .. 50,000",9.99
2413060,Pallet,N,0,N,N,"0 .. 20,000",
2413070,Leviathan: Streams Of Legends Playtest,2023-05-11,0,N,N,"0 .. 20,000",
2413080,Project CarnEvil,2023-06-05,1,N,N,"0 .. 20,000",
2413090,Oppai Samurai: Knocked up by a No Name Novice,2023-05-19,0,Miel,Cherry Kiss Games,"0 .. 20,000",11.99
2413140,Titor's Time Traveling Tale,2023-05-17,1,N,N,"0 .. 20,000",
2413160,Symphony of Souls,2023-06-19,1,N,N,"0 .. 20,000",
2413190,Emergency Cleanup Co.,N,0,N,N,"0 .. 20,000",
2413210,Escape from Ivy & Piper,2023-05-24,0,Ace X,Ace X Game Studio,"0 .. 20,000",14.99
2413220,Exterminators of Saturn,N,0,N,N,"0 .. 20,000",
2413230,Liminal Space,2023-06-01,0,digitalbathtub,digitalbathtub,"0 .. 20,000",2.99
2413300,Tsukichi Chronicles,N,0,N,N,"0 .. 20,000",
2413310,J-Town: A Visual Novel,2023-05-18,1,N,N,"0 .. 20,000",
2413330,Caved-in,N,0,N,N,"0 .. 20,000",
2413340,Ketamina,2023-05-22,0,Kanan,DTOM Games,"0 .. 20,000",1.99
2413350,GreenIsland Playtest,2023-05-12,0,N,N,"0 .. 20,000",
2413370,Cavemen: The Rise of Tribe,N,0,N,N,"0 .. 20,000",
2413380,Project Velos Playtest,2023-11-21,0,N,N,"0 .. 20,000",
2413400,Bugaboo Pocket Demo,2023-06-10,1,N,N,"0 .. 20,000",
2413410,Kam Thunder,2023-06-06,0,Yunus Emre KEHRIBAR,Yunus Emre KEHRIBAR,"0 .. 20,000",1.99
2413420,Box To The Beat VR Demo,2023-06-18,1,N,N,"0 .. 20,000",
2413450,Mortified,N,0,N,N,"0 .. 20,000",
2413460,It Is Ticking Playtest,2023-06-28,0,N,N,"0 .. 20,000",
2413470,Knights of the Throne,2023-07-24,0,Anima Games,Anima Games,"0 .. 20,000",9.99
2413480,Through the Mist,2023-07-14,0,Old School Games,Old School Games,"0 .. 20,000",6.99
2413490,Crown of Light,2023-07-28,0,Valkyria Games,Valkyria Games,"0 .. 20,000",6.99
2413500,The Last Seal,2023-08-10,0,Anima Games,Anima Games,"0 .. 20,000",7.99
2413510,A Heroine Story,2023-08-30,0,Old School Games,Old School Games,"0 .. 20,000",6.99
2413520,Disaster Plan Z,N,0,N,N,"0 .. 20,000",
2413570,The Necromancer Arises,2024-03-25,0,Whiteleaf Studio,Whiteleaf Studio,"0 .. 20,000",9.99
2413580,HOPE: Unlived Life,N,0,N,N,"0 .. 20,000",
2413620,Pogo3D,2023-12-11,0,HEDGEWIZARDS,HEDGEWIZARDS,"0 .. 20,000",7.99
2413630,不和我推谈恋爱就会死？！ Demo,2023-05-16,1,N,N,"0 .. 20,000",
2413640,Countless Army,2024-07-18,0,Dos Estrellas,Dos Estrellas,"0 .. 20,000",9.99
2413660,Bucket Brawl: Ahlman Edition,2023-06-17,1,N,N,"0 .. 20,000",
2413690,Uncaptive,N,0,N,N,"0 .. 20,000",
2413710,Insanias,2023-10-25,0,"Federico Serafini, fedDev",Federico Serafini,"0 .. 20,000",7.99
2413720,Date with Foxgirl,2023-05-26,0,Hunny Bunny Studio,Hunny Bunny Studio,"0 .. 20,000",0.99
2413730,Zombie Hunter: D-Day,2023-07-26,0,CLE Games,"CFK Co., Ltd.","100,000 .. 200,000",8.99
2413750,Poly Jigsaw: Dogs,2023-05-18,0,N,N,"0 .. 20,000",
2413770,彗星战团 Demo,2023-05-18,1,N,N,"0 .. 20,000",
2413780,安妮的游戏 The Game of Annie Demo,2023-05-07,1,N,N,"0 .. 20,000",
2413840,Cute Capybaras,2023-07-13,0,KuKo,KuKo,"0 .. 20,000",0.99
2413850,Deios I // Directors Cut Demo,N,1,N,N,"0 .. 20,000",
2413860,TOBI Path of Truth,N,0,N,N,"0 .. 20,000",
2413870,咸鱼修仙指南 Playtest,2023-09-18,0,N,N,"0 .. 20,000",
2413920,Legends of Savvarah: Flowers and Scorpions,N,0,N,N,"0 .. 20,000",
2413930,CREAM SODA CLUB,2023-05-25,1,N,N,"0 .. 20,000",
2413940,Liberation,2023-09-21,0,Classyk Games,Classyk Games,"0 .. 20,000",14.99
2413960,Dark,N,0,N,N,"0 .. 20,000",
2413990,Subspace Discovery Playtest,2024-10-15,0,N,N,"0 .. 20,000",
2414000,Dashes & Squares,N,0,N,N,"0 .. 20,000",
2414010,Garage Flipper: Prologue,2023-12-08,1,N,N,"0 .. 20,000",
2414020,The Picture of Café au lait,2023-07-07,1,N,N,"0 .. 20,000",
2414030,Dark Playtest,2023-10-05,0,N,N,"0 .. 20,000",
2414060,Dashes & Squares - Demo,2024-02-01,1,N,N,"0 .. 20,000",
2414110,Builderment,2023-10-24,0,Builderment LLC,Builderment LLC,"0 .. 20,000",14.99
2414140,Longjuice Squeeze,N,0,N,N,"0 .. 20,000",
2414190,You Must Become A Lich,2023-11-04,0,Skylor Beck,Skylor Beck,"0 .. 20,000",6.99
2414210,Text Twist Classic,2023-05-18,0,Tuga Studios,Tuga Studios,"0 .. 20,000",0.99
2414230,Tricula Demo,N,1,N,N,"0 .. 20,000",
2414240,A CRAZY GUY,2023-05-27,0,"BERSERKSTUDIO, LOPES.BROS","BERSERKSTUDIO, LOPES.BROS","0 .. 20,000",7.99
2414260,Athena's Revenge,2024-02-05,0,deepglugs,deepglugs,"0 .. 20,000",6.99
2414270,Sunderfolk,N,0,N,N,"0 .. 20,000",
2414300,Aeria's Journey Demo,N,1,N,N,"0 .. 20,000",
2414310,Wyred,N,0,N,N,"0 .. 20,000",
2414320,Veil of Darkness,2023-06-06,0,Event Horizon Software,SNEG,"0 .. 20,000",4.99
2414330,The Soulwalkers,N,0,N,N,"0 .. 20,000",
2414340,Star General,2023-06-06,0,Catware,SNEG,"0 .. 20,000",2.99
2414350,The Summoning,2023-06-06,0,Event Horizon Software,SNEG,"0 .. 20,000",2.99
2414360,Dark Legions,2023-06-06,0,Silicon Knights,SNEG,"50,000 .. 100,000",2.99
2414410,Tri City Monsters,2024-06-17,1,N,N,"0 .. 20,000",
2414440,Soulgasm,N,0,N,N,"0 .. 20,000",
2414450,Prophecy Island,N,0,N,N,"0 .. 20,000",
2414470,Way of the Punch,N,1,N,N,"0 .. 20,000",
2414500,Limos' Lair,2023-11-07,0,Oleg Fedotov,Oleg Fedotov,"0 .. 20,000",3.99
2414520,The Lunar World Experience,N,1,N,N,"0 .. 20,000",
2414530,Phanotia: Interlude I-Aubzan Abbey,2023-06-29,1,N,N,"0 .. 20,000",
2414550,MADiSON VR,2024-05-02,0,BLOODIOUS GAMES,BLOODIOUS GAMES,"0 .. 20,000",34.99
2414580,Power Champions,2023-10-09,0,Gustavo Carvalho,N2JG,"200,000 .. 500,000",2.99
2414590,Refuge of Embers Demo,2023-08-07,1,N,N,"0 .. 20,000",
2414600,Drum Roll,2023-10-19,0,Manta Studio,Manta Studio,"0 .. 20,000",4.99
2414630,Hollow Cocoon,2023-12-06,0,NAYUTA STUDIO,NAYUTA STUDIO,"20,000 .. 50,000",14.99
2414640,Bite Size Terrors: Erobos Heaven,2023-08-05,0,anOVERTHINKER,anOVERTHINKER,"0 .. 20,000",4.99
2414650,Tower of the Mad Wizard,2023-11-05,0,"Talos Studios, LLC","Talos Studios, LLC","20,000 .. 50,000",4.99
2414660,Legends of Duels,N,1,N,N,"0 .. 20,000",
2414680,Task Force 9,2023-12-03,0,Good day studio,Good day studio,"0 .. 20,000",19.99
2414710,Bee-Man,2023-06-07,1,N,N,"0 .. 20,000",
2414730,Elf of Era! Idols Project,2023-06-22,1,N,N,"0 .. 20,000",
2414740,SUNSET SURVIVAL STATION,2024-05-09,0,N,N,"0 .. 20,000",
2414750,风岬-The Everlasting lovestory at the Windcap,2024-02-13,0,百歌CentChansons,百歌CentChansons,"20,000 .. 50,000",3.59
2414760,∀stralbringer -蓋影のアーカリウム- Demo,2023-05-11,1,N,N,"0 .. 20,000",
2414780,Tonalities Demo,2023-07-25,1,N,N,"0 .. 20,000",
2414790,Food Magician,N,0,N,N,"0 .. 20,000",
2414810,VT Harmony,2023-06-02,0,Yun Seven,Yun Seven,"0 .. 20,000",6.99
2414820,Extraordinary: Soul,2023-10-17,0,TeatimeWorkshop,TeatimeWorkshop,"20,000 .. 50,000",1.99
2414850,Umbra: Veins of Vengeance,N,0,N,N,"0 .. 20,000",
2414860,Super Fantasy Kingdom Demo,2023-05-11,1,N,N,"0 .. 20,000",
2414890,Satanislas Demo,2023-05-17,1,N,N,"0 .. 20,000",
2414900,Soulknight Survivor,2023-12-01,0,SE Development,SE Development,"20,000 .. 50,000",6.99
2414910,Grim Tides Demo,2023-05-06,1,N,N,"0 .. 20,000",
2414920,No zombie land: Lucy,2023-06-17,0,N,N,"0 .. 20,000",
2414950,Bus Simulator 23,2023-06-15,0,Daddysucc5000,Daddysucc5000,"0 .. 20,000",1.99
2414990,Lifelong,N,0,N,N,"0 .. 20,000",
2415000,BLACKOUT,N,0,N,N,"0 .. 20,000",
2415010,A Date with Death,2023-12-07,1,N,N,"0 .. 20,000",
2415020,Glyphica: Typing Survival Demo,2024-04-18,1,N,N,"0 .. 20,000",
2415030,Crimson Hollow,N,0,N,N,"0 .. 20,000",
2415040,Glyphica: Typing Survival Playtest,2024-09-03,0,N,N,"0 .. 20,000",
2415050,Neve,N,0,N,N,"0 .. 20,000",
2415060,EdgeRunner Demo,2023-05-05,1,N,N,"0 .. 20,000",
2415090,Wish Us Luck Demo,2023-06-17,1,N,N,"0 .. 20,000",
2415120,Abstract Driver,2023-05-30,0,Gamesforgames,Gamesforgames,"0 .. 20,000",9.99
2415130,Land of Crystals,2023-10-06,0,Vasileios Vrouliotis,Vasileios Vrouliotis,"0 .. 20,000",4.99
2415150,Moonleap Demo,2023-05-04,1,N,N,"0 .. 20,000",
2415180,Cute Puzzles!!!,2023-05-16,0,STuNT,STuNT,"0 .. 20,000",0.99
2415220,Raia Nova Demo,2023-06-07,1,N,N,"0 .. 20,000",
2415240,Leaving DNA,2024-03-07,0,The Impious Monk,The Impious Monk,"0 .. 20,000",11.99
2415320,Insect Wars,N,0,N,N,"0 .. 20,000",
2415330,Boulder Escape Demo,2023-05-04,1,N,N,"0 .. 20,000",
2415340,Elf World Adventure,2024-10-03,0,430Games,430Games,"0 .. 20,000",1.99
2415370,HeartLink Demo,2023-05-05,1,N,N,"0 .. 20,000",
2415410,There's Always a Madman: Fight or Flight Demo,2023-06-15,1,N,N,"0 .. 20,000",
2415430,DRAFTYCAR,2023-07-21,0,Bryan Blackford,Speedway Labs,"0 .. 20,000",6.99
2415450,FIGHT FOR YOUR RESURRECTION VR,2023-06-29,0,Fabio Cecchini,Fabio Cecchini,"0 .. 20,000",3.99
2415470,Thirty Days,2023-07-24,0,3DRComics,3DRComics,"0 .. 20,000",9.99
2415480,Dungeon And Darkness,2024-09-27,0,Drill Drill Drill !!,OTAKU Plan,"0 .. 20,000",9.99
2415500,Black Finger JET,N,0,N,N,"0 .. 20,000",
2415520,Toilet paper simulator,N,0,N,N,"0 .. 20,000",
2415530,Dungeon's Anima,N,0,N,N,"0 .. 20,000",
2415540,The Paradixion: Son's Room,2023-05-29,0,GomPangGames,GomPangGames,"0 .. 20,000",2.99
2415570,Galactic Glitch: Prologue Playtest,2023-05-04,0,N,N,"0 .. 20,000",
2415600,百日行 Playtest,2023-05-14,0,N,N,"0 .. 20,000",
2415610,Leta Adventure Demo,2023-05-17,1,N,N,"0 .. 20,000",
2415630,Alien Frontier Playtest,2023-05-06,0,N,N,"0 .. 20,000",
2415640,Cargo delivery,2023-05-20,0,wow wow Games,wow wow Games,"0 .. 20,000",9.99
2415650,Mages of Osmea,2024-08-15,1,N,N,"0 .. 20,000",
2415660,Raventure,2023-05-23,0,wow wow Games,wow wow Games,"0 .. 20,000",9.99
2415670,Tutenstone,2023-06-01,0,wow wow Games,wow wow Games,"0 .. 20,000",9.99
2415680,Wholesome: Heartdrawn,N,0,N,N,"0 .. 20,000",
2415740,Escaping Atlantis Playtest,2023-05-03,0,N,N,"0 .. 20,000",
2415770,Flyto,2023-06-11,0,7M Game Studio,7M Game Studio,"0 .. 20,000",13.99
2415820,The Way of Death Demo,N,1,N,N,"0 .. 20,000",
2415830,Space Scavenger 2 Playtest,2023-05-02,0,N,N,"0 .. 20,000",
2415850,MorDobble - Spot The Match,N,0,N,N,"0 .. 20,000",
2415910,小小无常 Little Wu Chang Demo,2023-05-07,1,N,N,"0 .. 20,000",
2415930,FrankenStorm TD Playtest,2023-05-03,0,N,N,"0 .. 20,000",
2415950,Pegafuerte el terrible,2023-05-25,0,Andru Caba,Andru Caba,"0 .. 20,000",0.99
2415960,Femboy Aim Trainer,2024-06-19,0,Seito Games,Seito Games,"0 .. 20,000",0.99
2415980,Dream Job : Delivery Simulator,2023-05-23,0,"Srivishwanath Rajavelu, Virtual Grape",Virtual Grape,"0 .. 20,000",1.99
2416000,Blind Fishes,2023-06-10,0,NoiArts,NoiArts,"0 .. 20,000",1.99
2416030,Roboden,2023-07-28,0,"quasilyte, shooQrow",quasilyte tech,"0 .. 20,000",5.99
2416050,Cento,2024-05-15,0,Hoshimadara Lab.,Hoshimadara Lab.,"0 .. 20,000",9.99
2416060,The Last Frontier,2023-06-05,1,N,N,"0 .. 20,000",
2416110,Isop0dyssey Playtest,2023-05-06,0,N,N,"0 .. 20,000",
2416120,H Girl Kemonomimi,2024-02-28,0,LOVE&PEACE,LOVE&PEACE,"0 .. 20,000",1.99
2416140,Desktop MagicBox,2024-03-02,0,Megu Studio,Megu Studio,"0 .. 20,000",1.99
2416150,Zombie Ants VR,2023-06-02,1,N,N,"0 .. 20,000",
2416190,Ichima-san,2024-08-08,0,sewohayami,sewohayami,"20,000 .. 50,000",14.99
2416210,Cicadia Springs Demo,2023-05-04,1,N,N,"0 .. 20,000",
2416220,Tsukichi Chronicles Demo,2024-01-25,1,N,N,"0 .. 20,000",
2416240,Project Asteroids Playtest,2023-05-10,0,N,N,"0 .. 20,000",
2416250,Chronautical,2023-06-20,0,Sleepy Siren Studios LLC,Sleepy Siren Studios LLC,"50,000 .. 100,000",4.99
2416260,Sujeto 124: El hombre de traje,2023-05-19,0,Chun Chun Games,Chun Chun Games,"0 .. 20,000",4.99
2416270,漢字インダストリー Demo,2023-05-04,1,N,N,"0 .. 20,000",
2416290,PLONG,2023-08-03,0,Rob Gross,Henry's House,"0 .. 20,000",4.99
2416320,Tiny Terrariums Demo,2023-05-10,1,N,N,"0 .. 20,000",
2416350,Yard Sale Simulator,2023-11-29,0,Queenfish Games,Queenfish Games,"0 .. 20,000",14.99
2416370,Cruel Reality: A horrible dream,2023-05-22,0,Keer&amp;Deem Creations,Keer&amp;Deem Creations,"0 .. 20,000",1.99
2416380,Juuden Youshuugi ~ Crimson Paraselene,N,1,N,N,"0 .. 20,000",
